zone,week,year,Minimum Reservoir levels at beginning of each week (ratio) 0<=x<=1.0,Maximum Reservoir level at beginning of each week (ratio) 0<=x<=1.0,Reservoir levels at beginning of each week (ratio) 0<=x<=1.0
SE03,24,1983,0.1481631878557875,0.7792030360531309,NA
SE03,24,1984,0.1481631878557875,0.7792030360531309,NA
SE03,24,1985,0.1481631878557875,0.7792030360531309,NA
SE03,24,1986,0.1481631878557875,0.7792030360531309,NA
SE03,24,1987,0.1481631878557875,0.7792030360531309,NA
SE03,24,1988,0.1481631878557875,0.7792030360531309,NA
SE03,24,1989,0.1481631878557875,0.7792030360531309,NA
SE03,24,1990,0.1481631878557875,0.7792030360531309,NA
SE03,24,1991,0.1481631878557875,0.7792030360531309,NA
SE03,24,1992,0.1481631878557875,0.7792030360531309,NA
SE03,24,1993,0.1481631878557875,0.7792030360531309,NA
SE03,24,1994,0.1481631878557875,0.7792030360531309,NA
SE03,24,1995,0.1481631878557875,0.7792030360531309,NA
SE03,24,1996,0.1481631878557875,0.7792030360531309,NA
SE03,24,1997,0.1481631878557875,0.7792030360531309,NA
SE03,24,1998,0.1481631878557875,0.7792030360531309,NA
SE03,24,1999,0.1481631878557875,0.7792030360531309,NA
SE03,24,2000,0.1481631878557875,0.7792030360531309,NA
SE03,24,2001,0.1481631878557875,0.7792030360531309,NA
SE03,24,2002,0.1481631878557875,0.7792030360531309,NA
SE03,24,2003,0.1481631878557875,0.7792030360531309,NA
SE03,24,2004,0.1481631878557875,0.7792030360531309,NA
SE03,24,2005,0.1481631878557875,0.7792030360531309,NA
SE03,24,2006,0.1481631878557875,0.7792030360531309,NA
SE03,24,2007,0.1481631878557875,0.7792030360531309,NA
SE03,24,2008,0.1481631878557875,0.7792030360531309,NA
SE03,24,2009,0.1481631878557875,0.7792030360531309,NA
SE03,24,2010,0.1481631878557875,0.7792030360531309,NA
SE03,24,2011,0.1481631878557875,0.7792030360531309,NA
SE03,24,2012,0.1481631878557875,0.7792030360531309,NA
SE03,24,2013,0.1481631878557875,0.7792030360531309,NA
SE03,24,2014,0.1481631878557875,0.7792030360531309,NA
SE03,24,2015,0.1481631878557875,0.7792030360531309,NA
SE03,24,2016,0.1481631878557875,0.7792030360531309,NA
SE03,24,2017,0.1481631878557875,0.7792030360531309,NA
SE03,25,1982,0.1816660341555977,0.8043643263757115,NA
SE03,25,1983,0.1816660341555977,0.8043643263757115,NA
SE03,25,1984,0.1816660341555977,0.8043643263757115,NA
SE03,25,1985,0.1816660341555977,0.8043643263757115,NA
SE03,25,1986,0.1816660341555977,0.8043643263757115,NA
SE03,25,1987,0.1816660341555977,0.8043643263757115,NA
SE03,25,1988,0.1816660341555977,0.8043643263757115,NA
SE03,25,1989,0.1816660341555977,0.8043643263757115,NA
SE03,25,1990,0.1816660341555977,0.8043643263757115,NA
SE03,25,1991,0.1816660341555977,0.8043643263757115,NA
SE03,25,1992,0.1816660341555977,0.8043643263757115,NA
SE03,25,1993,0.1816660341555977,0.8043643263757115,NA
SE03,25,1994,0.1816660341555977,0.8043643263757115,NA
SE03,25,1995,0.1816660341555977,0.8043643263757115,NA
SE03,25,1996,0.1816660341555977,0.8043643263757115,NA
SE03,25,1997,0.1816660341555977,0.8043643263757115,NA
SE03,25,1998,0.1816660341555977,0.8043643263757115,NA
SE03,25,1999,0.1816660341555977,0.8043643263757115,NA
SE03,25,2000,0.1816660341555977,0.8043643263757115,NA
SE03,25,2001,0.1816660341555977,0.8043643263757115,NA
SE03,25,2002,0.1816660341555977,0.8043643263757115,NA
SE03,25,2003,0.1816660341555977,0.8043643263757115,NA
SE03,25,2004,0.1816660341555977,0.8043643263757115,NA
SE03,25,2005,0.1816660341555977,0.8043643263757115,NA
SE03,25,2006,0.1816660341555977,0.8043643263757115,NA
SE03,25,2007,0.1816660341555977,0.8043643263757115,NA
SE03,25,2008,0.1816660341555977,0.8043643263757115,NA
SE03,25,2009,0.1816660341555977,0.8043643263757115,NA
SE03,25,2010,0.1816660341555977,0.8043643263757115,NA
SE03,25,2011,0.1816660341555977,0.8043643263757115,NA
SE03,25,2012,0.1816660341555977,0.8043643263757115,NA
SE03,25,2013,0.1816660341555977,0.8043643263757115,NA
SE03,25,2014,0.1816660341555977,0.8043643263757115,NA
SE03,25,2015,0.1816660341555977,0.8043643263757115,NA
SE03,25,2016,0.1816660341555977,0.8043643263757115,NA
SE03,25,2017,0.1816660341555977,0.8043643263757115,NA
SE03,26,1982,0.1998823529411765,0.8340037950664136,NA
SE03,26,1983,0.1998823529411765,0.8340037950664136,NA
SE03,26,1984,0.1998823529411765,0.8340037950664136,NA
SE03,26,1985,0.1998823529411765,0.8340037950664136,NA
SE03,26,1986,0.1998823529411765,0.8340037950664136,NA
SE03,26,1987,0.1998823529411765,0.8340037950664136,NA
SE03,26,1988,0.1998823529411765,0.8340037950664136,NA
SE03,26,1989,0.1998823529411765,0.8340037950664136,NA
SE03,26,1990,0.1998823529411765,0.8340037950664136,NA
SE03,26,1991,0.1998823529411765,0.8340037950664136,NA
SE03,26,1992,0.1998823529411765,0.8340037950664136,NA
SE03,26,1993,0.1998823529411765,0.8340037950664136,NA
SE03,26,1994,0.1998823529411765,0.8340037950664136,NA
SE03,26,1995,0.1998823529411765,0.8340037950664136,NA
SE03,26,1996,0.1998823529411765,0.8340037950664136,NA
SE03,26,1997,0.1998823529411765,0.8340037950664136,NA
SE03,26,1998,0.1998823529411765,0.8340037950664136,NA
SE03,26,1999,0.1998823529411765,0.8340037950664136,NA
SE03,26,2000,0.1998823529411765,0.8340037950664136,NA
SE03,26,2001,0.1998823529411765,0.8340037950664136,NA
SE03,26,2002,0.1998823529411765,0.8340037950664136,NA
SE03,26,2003,0.1998823529411765,0.8340037950664136,NA
SE03,26,2004,0.1998823529411765,0.8340037950664136,NA
SE03,26,2005,0.1998823529411765,0.8340037950664136,NA
SE03,26,2006,0.1998823529411765,0.8340037950664136,NA
SE03,26,2007,0.1998823529411765,0.8340037950664136,NA
SE03,26,2008,0.1998823529411765,0.8340037950664136,NA
SE03,26,2009,0.1998823529411765,0.8340037950664136,NA
SE03,26,2010,0.1998823529411765,0.8340037950664136,NA
SE03,26,2011,0.1998823529411765,0.8340037950664136,NA
SE03,26,2012,0.1998823529411765,0.8340037950664136,NA
SE03,26,2013,0.1998823529411765,0.8340037950664136,NA
SE03,26,2014,0.1998823529411765,0.8340037950664136,NA
SE03,26,2015,0.1998823529411765,0.8340037950664136,NA
SE03,26,2016,0.1998823529411765,0.8340037950664136,NA
SE03,26,2017,0.1998823529411765,0.8340037950664136,NA
SE03,27,1982,0.2310626185958254,0.8605692599620492,NA
SE03,27,1983,0.2310626185958254,0.8605692599620492,NA
SE03,27,1984,0.2310626185958254,0.8605692599620492,NA
SE03,27,1985,0.2310626185958254,0.8605692599620492,NA
SE03,27,1986,0.2310626185958254,0.8605692599620492,NA
SE03,27,1987,0.2310626185958254,0.8605692599620492,NA
SE03,27,1988,0.2310626185958254,0.8605692599620492,NA
SE03,27,1989,0.2310626185958254,0.8605692599620492,NA
SE03,27,1990,0.2310626185958254,0.8605692599620492,NA
SE03,27,1991,0.2310626185958254,0.8605692599620492,NA
SE03,27,1992,0.2310626185958254,0.8605692599620492,NA
SE03,27,1993,0.2310626185958254,0.8605692599620492,NA
SE03,27,1994,0.2310626185958254,0.8605692599620492,NA
SE03,27,1995,0.2310626185958254,0.8605692599620492,NA
SE03,27,1996,0.2310626185958254,0.8605692599620492,NA
SE03,27,1997,0.2310626185958254,0.8605692599620492,NA
SE03,27,1998,0.2310626185958254,0.8605692599620492,NA
SE03,27,1999,0.2310626185958254,0.8605692599620492,NA
SE03,27,2000,0.2310626185958254,0.8605692599620492,NA
SE03,27,2001,0.2310626185958254,0.8605692599620492,NA
SE03,27,2002,0.2310626185958254,0.8605692599620492,NA
SE03,27,2003,0.2310626185958254,0.8605692599620492,NA
SE03,27,2004,0.2310626185958254,0.8605692599620492,NA
SE03,27,2005,0.2310626185958254,0.8605692599620492,NA
SE03,27,2006,0.2310626185958254,0.8605692599620492,NA
SE03,27,2007,0.2310626185958254,0.8605692599620492,NA
SE03,27,2008,0.2310626185958254,0.8605692599620492,NA
SE03,27,2009,0.2310626185958254,0.8605692599620492,NA
SE03,27,2010,0.2310626185958254,0.8605692599620492,NA
SE03,27,2011,0.2310626185958254,0.8605692599620492,NA
SE03,27,2012,0.2310626185958254,0.8605692599620492,NA
SE03,27,2013,0.2310626185958254,0.8605692599620492,NA
SE03,27,2014,0.2310626185958254,0.8605692599620492,NA
SE03,27,2015,0.2310626185958254,0.8605692599620492,NA
SE03,27,2016,0.2310626185958254,0.8605692599620492,NA
SE03,27,2017,0.2310626185958254,0.8605692599620492,NA
SE03,28,1982,0.2719203036053131,0.8874762808349146,NA
SE03,28,1983,0.2719203036053131,0.8874762808349146,NA
SE03,28,1984,0.2719203036053131,0.8874762808349146,NA
SE03,28,1985,0.2719203036053131,0.8874762808349146,NA
SE03,28,1986,0.2719203036053131,0.8874762808349146,NA
SE03,28,1987,0.2719203036053131,0.8874762808349146,NA
SE03,28,1988,0.2719203036053131,0.8874762808349146,NA
SE03,28,1989,0.2719203036053131,0.8874762808349146,NA
SE03,28,1990,0.2719203036053131,0.8874762808349146,NA
SE03,28,1991,0.2719203036053131,0.8874762808349146,NA
SE03,28,1992,0.2719203036053131,0.8874762808349146,NA
SE03,28,1993,0.2719203036053131,0.8874762808349146,NA
SE03,28,1994,0.2719203036053131,0.8874762808349146,NA
SE03,28,1995,0.2719203036053131,0.8874762808349146,NA
SE03,28,1996,0.2719203036053131,0.8874762808349146,NA
SE03,28,1997,0.2719203036053131,0.8874762808349146,NA
SE03,28,1998,0.2719203036053131,0.8874762808349146,NA
SE03,28,1999,0.2719203036053131,0.8874762808349146,NA
SE03,28,2000,0.2719203036053131,0.8874762808349146,NA
SE03,28,2001,0.2719203036053131,0.8874762808349146,NA
SE03,28,2002,0.2719203036053131,0.8874762808349146,NA
SE03,28,2003,0.2719203036053131,0.8874762808349146,NA
SE03,28,2004,0.2719203036053131,0.8874762808349146,NA
SE03,28,2005,0.2719203036053131,0.8874762808349146,NA
SE03,28,2006,0.2719203036053131,0.8874762808349146,NA
SE03,28,2007,0.2719203036053131,0.8874762808349146,NA
SE03,28,2008,0.2719203036053131,0.8874762808349146,NA
SE03,28,2009,0.2719203036053131,0.8874762808349146,NA
SE03,28,2010,0.2719203036053131,0.8874762808349146,NA
SE03,28,2011,0.2719203036053131,0.8874762808349146,NA
SE03,28,2012,0.2719203036053131,0.8874762808349146,NA
SE03,28,2013,0.2719203036053131,0.8874762808349146,NA
SE03,28,2014,0.2719203036053131,0.8874762808349146,NA
SE03,28,2015,0.2719203036053131,0.8874762808349146,NA
SE03,28,2016,0.2719203036053131,0.8874762808349146,NA
SE03,28,2017,0.2719203036053131,0.8874762808349146,NA
SE03,29,1982,0.2693130929791271,0.9089184060721063,NA
SE03,29,1983,0.2693130929791271,0.9089184060721063,NA
SE03,29,1984,0.2693130929791271,0.9089184060721063,NA
SE03,29,1985,0.2693130929791271,0.9089184060721063,NA
SE03,29,1986,0.2693130929791271,0.9089184060721063,NA
SE03,29,1987,0.2693130929791271,0.9089184060721063,NA
SE03,29,1988,0.2693130929791271,0.9089184060721063,NA
SE03,29,1989,0.2693130929791271,0.9089184060721063,NA
SE03,29,1990,0.2693130929791271,0.9089184060721063,NA
SE03,29,1991,0.2693130929791271,0.9089184060721063,NA
SE03,29,1992,0.2693130929791271,0.9089184060721063,NA
SE03,29,1993,0.2693130929791271,0.9089184060721063,NA
SE03,29,1994,0.2693130929791271,0.9089184060721063,NA
SE03,29,1995,0.2693130929791271,0.9089184060721063,NA
SE03,29,1996,0.2693130929791271,0.9089184060721063,NA
SE03,29,1997,0.2693130929791271,0.9089184060721063,NA
SE03,29,1998,0.2693130929791271,0.9089184060721063,NA
SE03,29,1999,0.2693130929791271,0.9089184060721063,NA
SE03,29,2000,0.2693130929791271,0.9089184060721063,NA
SE03,29,2001,0.2693130929791271,0.9089184060721063,NA
SE03,29,2002,0.2693130929791271,0.9089184060721063,NA
SE03,29,2003,0.2693130929791271,0.9089184060721063,NA
SE03,29,2004,0.2693130929791271,0.9089184060721063,NA
SE03,29,2005,0.2693130929791271,0.9089184060721063,NA
SE03,29,2006,0.2693130929791271,0.9089184060721063,NA
SE03,29,2007,0.2693130929791271,0.9089184060721063,NA
SE03,29,2008,0.2693130929791271,0.9089184060721063,NA
SE03,29,2009,0.2693130929791271,0.9089184060721063,NA
SE03,29,2010,0.2693130929791271,0.9089184060721063,NA
SE03,29,2011,0.2693130929791271,0.9089184060721063,NA
SE03,29,2012,0.2693130929791271,0.9089184060721063,NA
SE03,29,2013,0.2693130929791271,0.9089184060721063,NA
SE03,29,2014,0.2693130929791271,0.9089184060721063,NA
SE03,29,2015,0.2693130929791271,0.9089184060721063,NA
SE03,29,2016,0.2693130929791271,0.9089184060721063,NA
SE03,29,2017,0.2693130929791271,0.9089184060721063,NA
SE03,30,1982,0.2716432637571157,0.9256925996204933,NA
SE03,30,1983,0.2716432637571157,0.9256925996204933,NA
SE03,30,1984,0.2716432637571157,0.9256925996204933,NA
SE03,30,1985,0.2716432637571157,0.9256925996204933,NA
SE03,30,1986,0.2716432637571157,0.9256925996204933,NA
SE03,30,1987,0.2716432637571157,0.9256925996204933,NA
SE03,30,1988,0.2716432637571157,0.9256925996204933,NA
SE03,30,1989,0.2716432637571157,0.9256925996204933,NA
SE03,30,1990,0.2716432637571157,0.9256925996204933,NA
SE03,30,1991,0.2716432637571157,0.9256925996204933,NA
SE03,30,1992,0.2716432637571157,0.9256925996204933,NA
SE03,30,1993,0.2716432637571157,0.9256925996204933,NA
SE03,30,1994,0.2716432637571157,0.9256925996204933,NA
SE03,30,1995,0.2716432637571157,0.9256925996204933,NA
SE03,30,1996,0.2716432637571157,0.9256925996204933,NA
SE03,30,1997,0.2716432637571157,0.9256925996204933,NA
SE03,30,1998,0.2716432637571157,0.9256925996204933,NA
SE03,30,1999,0.2716432637571157,0.9256925996204933,NA
SE03,30,2000,0.2716432637571157,0.9256925996204933,NA
SE03,30,2001,0.2716432637571157,0.9256925996204933,NA
SE03,30,2002,0.2716432637571157,0.9256925996204933,NA
SE03,30,2003,0.2716432637571157,0.9256925996204933,NA
SE03,30,2004,0.2716432637571157,0.9256925996204933,NA
SE03,30,2005,0.2716432637571157,0.9256925996204933,NA
SE03,30,2006,0.2716432637571157,0.9256925996204933,NA
SE03,30,2007,0.2716432637571157,0.9256925996204933,NA
SE03,30,2008,0.2716432637571157,0.9256925996204933,NA
SE03,30,2009,0.2716432637571157,0.9256925996204933,NA
SE03,30,2010,0.2716432637571157,0.9256925996204933,NA
SE03,30,2011,0.2716432637571157,0.9256925996204933,NA
SE03,30,2012,0.2716432637571157,0.9256925996204933,NA
SE03,30,2013,0.2716432637571157,0.9256925996204933,NA
SE03,30,2014,0.2716432637571157,0.9256925996204933,NA
SE03,30,2015,0.2716432637571157,0.9256925996204933,NA
SE03,30,2016,0.2716432637571157,0.9256925996204933,NA
SE03,30,2017,0.2716432637571157,0.9256925996204933,NA
SE03,31,1982,0.2718406072106262,0.9381024667931689,NA
SE03,31,1983,0.2718406072106262,0.9381024667931689,NA
SE03,31,1984,0.2718406072106262,0.9381024667931689,NA
SE03,31,1985,0.2718406072106262,0.9381024667931689,NA
SE03,31,1986,0.2718406072106262,0.9381024667931689,NA
SE03,31,1987,0.2718406072106262,0.9381024667931689,NA
SE03,31,1988,0.2718406072106262,0.9381024667931689,NA
SE03,31,1989,0.2718406072106262,0.9381024667931689,NA
SE03,31,1990,0.2718406072106262,0.9381024667931689,NA
SE03,31,1991,0.2718406072106262,0.9381024667931689,NA
SE03,31,1992,0.2718406072106262,0.9381024667931689,NA
SE03,31,1993,0.2718406072106262,0.9381024667931689,NA
SE03,31,1994,0.2718406072106262,0.9381024667931689,NA
SE03,31,1995,0.2718406072106262,0.9381024667931689,NA
SE03,31,1996,0.2718406072106262,0.9381024667931689,NA
SE03,31,1997,0.2718406072106262,0.9381024667931689,NA
SE03,31,1998,0.2718406072106262,0.9381024667931689,NA
SE03,31,1999,0.2718406072106262,0.9381024667931689,NA
SE03,31,2000,0.2718406072106262,0.9381024667931689,NA
SE03,31,2001,0.2718406072106262,0.9381024667931689,NA
SE03,31,2002,0.2718406072106262,0.9381024667931689,NA
SE03,31,2003,0.2718406072106262,0.9381024667931689,NA
SE03,31,2004,0.2718406072106262,0.9381024667931689,NA
SE03,31,2005,0.2718406072106262,0.9381024667931689,NA
SE03,31,2006,0.2718406072106262,0.9381024667931689,NA
SE03,31,2007,0.2718406072106262,0.9381024667931689,NA
SE03,31,2008,0.2718406072106262,0.9381024667931689,NA
SE03,31,2009,0.2718406072106262,0.9381024667931689,NA
SE03,31,2010,0.2718406072106262,0.9381024667931689,NA
SE03,31,2011,0.2718406072106262,0.9381024667931689,NA
SE03,31,2012,0.2718406072106262,0.9381024667931689,NA
SE03,31,2013,0.2718406072106262,0.9381024667931689,NA
SE03,31,2014,0.2718406072106262,0.9381024667931689,NA
SE03,31,2015,0.2718406072106262,0.9381024667931689,NA
SE03,31,2016,0.2718406072106262,0.9381024667931689,NA
SE03,31,2017,0.2718406072106262,0.9381024667931689,NA
SE03,32,1982,0.258034155597723,0.9445540796963947,NA
SE03,32,1983,0.258034155597723,0.9445540796963947,NA
SE03,32,1984,0.258034155597723,0.9445540796963947,NA
SE03,32,1985,0.258034155597723,0.9445540796963947,NA
SE03,32,1986,0.258034155597723,0.9445540796963947,NA
SE03,32,1987,0.258034155597723,0.9445540796963947,NA
SE03,32,1988,0.258034155597723,0.9445540796963947,NA
SE03,32,1989,0.258034155597723,0.9445540796963947,NA
SE03,32,1990,0.258034155597723,0.9445540796963947,NA
SE03,32,1991,0.258034155597723,0.9445540796963947,NA
SE03,32,1992,0.258034155597723,0.9445540796963947,NA
SE03,32,1993,0.258034155597723,0.9445540796963947,NA
SE03,32,1994,0.258034155597723,0.9445540796963947,NA
SE03,32,1995,0.258034155597723,0.9445540796963947,NA
SE03,32,1996,0.258034155597723,0.9445540796963947,NA
SE03,32,1997,0.258034155597723,0.9445540796963947,NA
SE03,32,1998,0.258034155597723,0.9445540796963947,NA
SE03,32,1999,0.258034155597723,0.9445540796963947,NA
SE03,32,2000,0.258034155597723,0.9445540796963947,NA
SE03,32,2001,0.258034155597723,0.9445540796963947,NA
SE03,32,2002,0.258034155597723,0.9445540796963947,NA
SE03,32,2003,0.258034155597723,0.9445540796963947,NA
SE03,32,2004,0.258034155597723,0.9445540796963947,NA
SE03,32,2005,0.258034155597723,0.9445540796963947,NA
SE03,32,2006,0.258034155597723,0.9445540796963947,NA
SE03,32,2007,0.258034155597723,0.9445540796963947,NA
SE03,32,2008,0.258034155597723,0.9445540796963947,NA
SE03,32,2009,0.258034155597723,0.9445540796963947,NA
SE03,32,2010,0.258034155597723,0.9445540796963947,NA
SE03,32,2011,0.258034155597723,0.9445540796963947,NA
SE03,32,2012,0.258034155597723,0.9445540796963947,NA
SE03,32,2013,0.258034155597723,0.9445540796963947,NA
SE03,32,2014,0.258034155597723,0.9445540796963947,NA
SE03,32,2015,0.258034155597723,0.9445540796963947,NA
SE03,32,2016,0.258034155597723,0.9445540796963947,NA
SE03,32,2017,0.258034155597723,0.9445540796963947,NA
SE03,33,1982,0.2468804554079696,0.915977229601518,NA
SE03,33,1983,0.2468804554079696,0.915977229601518,NA
SE03,33,1984,0.2468804554079696,0.915977229601518,NA
SE03,33,1985,0.2468804554079696,0.915977229601518,NA
SE03,33,1986,0.2468804554079696,0.915977229601518,NA
SE03,33,1987,0.2468804554079696,0.915977229601518,NA
SE03,33,1988,0.2468804554079696,0.915977229601518,NA
SE03,33,1989,0.2468804554079696,0.915977229601518,NA
SE03,33,1990,0.2468804554079696,0.915977229601518,NA
SE03,33,1991,0.2468804554079696,0.915977229601518,NA
SE03,33,1992,0.2468804554079696,0.915977229601518,NA
SE03,33,1993,0.2468804554079696,0.915977229601518,NA
SE03,33,1994,0.2468804554079696,0.915977229601518,NA
SE03,33,1995,0.2468804554079696,0.915977229601518,NA
SE03,33,1996,0.2468804554079696,0.915977229601518,NA
SE03,33,1997,0.2468804554079696,0.915977229601518,NA
SE03,33,1998,0.2468804554079696,0.915977229601518,NA
SE03,33,1999,0.2468804554079696,0.915977229601518,NA
SE03,33,2000,0.2468804554079696,0.915977229601518,NA
SE03,33,2001,0.2468804554079696,0.915977229601518,NA
SE03,33,2002,0.2468804554079696,0.915977229601518,NA
SE03,33,2003,0.2468804554079696,0.915977229601518,NA
SE03,33,2004,0.2468804554079696,0.915977229601518,NA
SE03,33,2005,0.2468804554079696,0.915977229601518,NA
SE03,33,2006,0.2468804554079696,0.915977229601518,NA
SE03,33,2007,0.2468804554079696,0.915977229601518,NA
SE03,33,2008,0.2468804554079696,0.915977229601518,NA
SE03,33,2009,0.2468804554079696,0.915977229601518,NA
SE03,33,2010,0.2468804554079696,0.915977229601518,NA
SE03,33,2011,0.2468804554079696,0.915977229601518,NA
SE03,33,2012,0.2468804554079696,0.915977229601518,NA
SE03,33,2013,0.2468804554079696,0.915977229601518,NA
SE03,33,2014,0.2468804554079696,0.915977229601518,NA
SE03,33,2015,0.2468804554079696,0.915977229601518,NA
SE03,33,2016,0.2468804554079696,0.915977229601518,NA
SE03,33,2017,0.2468804554079696,0.915977229601518,NA
SE03,34,1982,0.2305806451612903,0.9014800759013283,NA
SE03,34,1983,0.2305806451612903,0.9014800759013283,NA
SE03,34,1984,0.2305806451612903,0.9014800759013283,NA
SE03,34,1985,0.2305806451612903,0.9014800759013283,NA
SE03,34,1986,0.2305806451612903,0.9014800759013283,NA
